,Unnamed: 0,mol_cid,canonical_smile,bioactivity_class,0,MW,LogP,NumHDonors,NumHAcceptors,pIC50
763,763,CHEMBL3264010,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O,active,active,519.5350000000002,1.8330000000000002,6.0,5.0,7.055517327849832
764,764,CHEMBL3581909,O=C(OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1CSSC1,inactive,inactive,312.36500000000007,-1.6592999999999998,4.0,9.0,3.4596705252091264
765,765,CHEMBL3581908,N=C(N)NCCC[C@H](NC(=O)C1CSSC1)C(=O)O,inactive,inactive,306.41300000000007,-0.16973000000000021,5.0,5.0,3.94692155651658
766,766,CHEMBL3581907,N[C@@H](CCN[C@@H](CCN1CC[C@H]1C(=O)O)C(=O)O)C(=O)O,inactive,inactive,303.315,-1.6197999999999961,5.0,6.0,4.728158393463501
767,767,CHEMBL310578,O=C(O)CCC(=O)N1CCC[C@H]1C(=O)O,inactive,inactive,215.20499999999998,-0.07320000000000021,2.0,3.0,4.838631997765025
768,768,CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,active,active,217.28999999999996,0.6279000000000001,2.0,3.0,8.79317412396815
769,769,CHEMBL4110944,CC(C)C[C@H](S)C(=O)N1C[C@@H](F)C[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CC[C@@H](C(=O)O)C1,inactive,inactive,457.5680000000003,1.1940000000000008,2.0,5.0,4.167491087293763
770,770,CHEMBL3960222,CC(C)C[C@H](S)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CC[C@H](C(=O)O)C1,inactive,inactive,439.5780000000003,1.246000000000001,2.0,5.0,4.309803919971486
771,771,CHEMBL3932740,CC(C)C[C@H](S)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@@H]1C(=O)O,inactive,inactive,439.5780000000003,1.3885,2.0,5.0,4.920818753952375
772,772,CHEMBL3954917,CC(C)C[C@H](S)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](C)C(=O)O,active,active,427.56700000000023,1.2444000000000004,2.0,5.0,6.1938200260161125
773,773,CHEMBL577,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,active,active,348.39900000000017,1.1261000000000003,3.0,4.0,8.602059991327963
774,774,CHEMBL1422,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,inactive,inactive,407.31800000000015,2.0164999999999997,1.0,5.0,4.958607314841775
775,775,CHEMBL4067185,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,active,active,578.5880000000003,1.5982000000000023,5.0,6.0,6.801342913045577
776,776,CHEMBL4086264,CC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,active,active,592.6150000000002,1.988300000000002,5.0,6.0,8.065501548756432
777,777,CHEMBL4078112,CCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,active,active,606.6420000000003,2.378400000000002,5.0,6.0,7.292429823902063
778,778,CHEMBL4090635,CCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,active,active,620.6690000000003,2.768500000000002,5.0,6.0,6.554395796726403
779,779,CHEMBL4163389,CN1C(=O)/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc21,active,active,375.45300000000015,3.385600000000002,2.0,3.0,7.651695136951839
780,780,CHEMBL4171024,CCCN1C(=O)/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc21,active,active,403.5070000000001,4.1658000000000035,2.0,3.0,7.928117992693875
781,781,CHEMBL4160421,O=C1/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc2N1CCBr,active,active,468.37600000000015,4.150700000000002,2.0,3.0,8.38615817812393
782,782,CHEMBL4167651,CC(=O)N1C(=O)/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc21,active,active,403.46300000000014,3.3023000000000016,2.0,4.0,7.97183558057553
783,783,CHEMBL4175518,COc1ccc(N2C(=O)/C(=N/C(=S)NCc3cc4ccccc4cc3O)c3ccccc32)cc1,active,active,467.5500000000002,5.096100000000004,2.0,4.0,8.00788851221305
784,784,CHEMBL4159339,CC(=O)CN1C(=O)/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc21,active,active,417.4900000000001,3.344800000000002,2.0,4.0,6.950781977329818
785,785,CHEMBL4167252,O=C1/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc2N1c1ccccc1,active,active,437.5240000000001,5.087500000000004,2.0,3.0,7.721932669111338
786,786,CHEMBL4174467,O=C(O)CN1C(=O)/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc21,active,active,419.46200000000016,2.8404000000000007,3.0,4.0,8.545765104251734
787,787,CHEMBL4163798,O=C1/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc2N1c1ccccc1Cl,active,active,471.96900000000016,5.740900000000004,2.0,3.0,7.820735535660974
788,788,CHEMBL4166152,Cc1ccc(C(=O)N2C(=O)/C(=N\C(=S)NCc3cc4ccccc4cc3O)c3ccccc32)cc1,active,active,479.5610000000002,4.904620000000004,2.0,4.0,7.615825861192967
789,789,CHEMBL4174072,COc1ccc(CN2C(=O)/C(=N\C(=S)NCc3cc4ccccc4cc3O)c3ccccc32)cc1,active,active,481.57700000000017,4.964600000000004,2.0,4.0,8.11690664142431
790,790,CHEMBL4163792,O=C1/C(=N\C(=S)NCc2cc3ccccc3cc2O)c2ccccc2N1C(=O)c1ccccc1,active,active,465.53400000000016,4.596200000000003,2.0,4.0,8.053498609430413
791,791,CHEMBL1237,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,active,active,405.49500000000023,1.2352000000000007,4.0,5.0,8.101274818410506
792,792,CHEMBL858,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,inactive,inactive,292.244,-2.0711999999999957,4.0,6.0,4.853871964321762
793,793,CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,active,active,217.28999999999996,0.6279000000000001,2.0,3.0,7.6020599913279625
794,794,CHEMBL4172457,CCCCCCC[C@H](N)C(O)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)C(C)C,inactive,inactive,373.49400000000014,0.7652000000000023,5.0,5.0,3.337242168318426
795,795,CHEMBL4161811,CCCCCCC[C@H](N)[C@H](O)C(=O)N(C)[C@@H](CC[S+](C)[O-])C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,inactive,inactive,527.6840000000003,1.1484000000000025,5.0,7.0,4.508638306165727
796,796,CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,active,active,217.28999999999996,0.6279000000000001,2.0,3.0,8.200659450546418
797,797,CHEMBL4248427,C[C@H](CS)C(=O)N1C[Si](C)(C)C[C@H]1C(=O)O,active,active,261.419,1.0952999999999997,2.0,3.0,7.366531544420414
798,798,CHEMBL289556,O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1,active,active,408.5450000000001,1.9409999999999996,3.0,5.0,8.698970004336019
799,799,CHEMBL4294217,O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@H](Cc1ccccc1)SS[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O,intermediate,intermediate,815.0739999999998,4.417400000000002,4.0,10.0,5.657577319177793
800,800,CHEMBL289556,O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1,active,active,408.5450000000001,1.9409999999999996,3.0,5.0,9.0
801,801,CHEMBL4294217,O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@H](Cc1ccccc1)SS[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O,intermediate,intermediate,815.0739999999998,4.417400000000002,4.0,10.0,5.552841968657781
802,802,CHEMBL4294217,O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@H](Cc1ccccc1)SS[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O,intermediate,intermediate,815.0739999999998,4.417400000000002,4.0,10.0,5.6777807052660805
803,803,CHEMBL4294217,O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@H](Cc1ccccc1)SS[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O,intermediate,intermediate,815.0739999999998,4.417400000000002,4.0,10.0,5.7447274948966935
804,804,CHEMBL289556,O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1,active,active,408.5450000000001,1.9409999999999996,3.0,5.0,10.0
805,805,CHEMBL4435800,CCOc1nc(CC)c(CNC(=O)[C@@H](S)CC(C)C)n1Cc1ccc(-c2ccccc2C(=O)O)cc1F,inactive,inactive,527.6620000000004,5.357500000000005,3.0,6.0,5.0
806,806,CHEMBL4476621,O=C(NNC(=S)Nc1ccc(Cl)c(Cl)c1)c1ccccc1O,active,active,356.2340000000001,3.3304000000000005,4.0,3.0,9.154901959985743
807,807,CHEMBL298827,O=C(O)CNC(=O)[C@@H](CS)Cc1ccccc1,inactive,inactive,253.323,0.9758999999999998,3.0,3.0,4.991399828238082
808,808,CHEMBL417007,C[C@H](C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O)C(=O)O,inactive,inactive,383.44400000000024,3.3565000000000005,3.0,3.0,4.0
809,809,CHEMBL2402203,C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CF,inactive,inactive,386.4230000000001,2.567400000000001,2.0,4.0,4.0
810,810,CHEMBL4590201,O=C(CF)CNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1,inactive,inactive,342.37000000000006,1.6824999999999994,2.0,3.0,4.0
811,811,CHEMBL4520267,O=C(CF)CNC(=O)[C@H](Cc1ccccc1)NC(=O)c1cccc2ccccc12,inactive,inactive,392.4300000000001,2.835700000000001,2.0,3.0,4.0
